,年月,customer_id,count_pred,count_0,count_1,count_2,count_3,count_4,count_5,start_date,now_date,period
14207,201903,OA207255,9,8.0,4.0,7.0,7.0,7.0,5.0,2018-06-14,2019-03-01,8
14208,201903,OA207651,8,8.0,10.0,8.0,9.0,7.0,10.0,2018-09-13,2019-03-01,5
14210,201903,OA211420,1,3.0,3.0,1.0,4.0,2.0,5.0,2018-05-03,2019-03-01,9
14221,201903,OA245705,6,6.0,7.0,9.0,7.0,7.0,9.0,2018-07-09,2019-03-01,7
14222,201903,OA248247,6,9.0,11.0,7.0,8.0,12.0,8.0,2018-08-04,2019-03-01,6
14243,201903,OA298480,9,7.0,9.0,8.0,8.0,8.0,6.0,2018-08-15,2019-03-01,6
14244,201903,OA307560,11,7.0,8.0,10.0,9.0,8.0,8.0,2018-08-08,2019-03-01,6
14251,201903,OA327340,8,8.0,8.0,6.0,10.0,10.0,5.0,2018-06-06,2019-03-01,8
14253,201903,OA328771,7,8.0,10.0,7.0,8.0,7.0,8.0,2018-07-01,2019-03-01,8
14255,201903,OA332826,8,7.0,6.0,6.0,6.0,7.0,9.0,2018-06-07,2019-03-01,8
14261,201903,OA361949,7,10.0,10.0,10.0,7.0,5.0,8.0,2018-08-11,2019-03-01,6
14268,201903,OA377206,5,3.0,4.0,7.0,3.0,6.0,7.0,2018-09-14,2019-03-01,5
14276,201903,OA389068,7,10.0,9.0,7.0,7.0,6.0,9.0,2018-06-06,2019-03-01,8
14287,201903,OA417856,1,4.0,4.0,2.0,3.0,4.0,7.0,2018-07-13,2019-03-01,7
14294,201903,OA436769,4,8.0,7.0,6.0,7.0,9.0,8.0,2018-08-03,2019-03-01,6
14326,201903,OA549397,5,8.0,6.0,7.0,9.0,6.0,10.0,2018-07-08,2019-03-01,7
14336,201903,OA577875,9,9.0,6.0,8.0,6.0,7.0,8.0,2018-09-05,2019-03-01,5
14337,201903,OA578672,5,8.0,7.0,9.0,6.0,10.0,9.0,2018-05-11,2019-03-01,9
14344,201903,OA613034,10,6.0,7.0,7.0,9.0,8.0,7.0,2018-07-09,2019-03-01,7
14353,201903,OA660152,6,7.0,9.0,6.0,4.0,7.0,9.0,2018-05-10,2019-03-01,9
14357,201903,OA669176,3,6.0,3.0,1.0,3.0,4.0,5.0,2018-06-03,2019-03-01,8
14358,201903,OA672463,8,6.0,5.0,8.0,6.0,7.0,8.0,2018-07-05,2019-03-01,7
14361,201903,OA682046,6,7.0,11.0,5.0,7.0,6.0,7.0,2018-08-10,2019-03-01,6
14362,201903,OA694533,7,8.0,9.0,10.0,7.0,9.0,7.0,2018-04-08,2019-03-01,10
14364,201903,OA695959,2,5.0,2.0,1.0,1.0,3.0,7.0,2018-05-04,2019-03-01,9
14377,201903,OA736727,7,9.0,9.0,9.0,9.0,7.0,8.0,2018-09-09,2019-03-01,5
14390,201903,OA775014,4,5.0,3.0,4.0,4.0,4.0,8.0,2018-08-07,2019-03-01,6
14399,201903,OA794712,6,8.0,7.0,7.0,6.0,8.0,7.0,2018-05-03,2019-03-01,9
14400,201903,OA796761,8,9.0,7.0,9.0,10.0,9.0,9.0,2018-08-03,2019-03-01,6
14401,201903,OA802798,3,8.0,6.0,9.0,5.0,6.0,9.0,2018-05-03,2019-03-01,9
14428,201903,OA869840,5,8.0,6.0,8.0,7.0,9.0,8.0,2018-06-08,2019-03-01,8
14437,201903,OA911569,7,7.0,6.0,8.0,9.0,7.0,10.0,2018-08-02,2019-03-01,6
14444,201903,OA931177,4,7.0,9.0,5.0,11.0,9.0,7.0,2018-09-03,2019-03-01,5
14459,201903,OA979523,9,6.0,10.0,8.0,9.0,10.0,11.0,2018-09-11,2019-03-01,5
14470,201903,PL003692,6,6.0,8.0,9.0,11.0,5.0,7.0,2018-05-12,2019-03-01,9
14473,201903,PL012044,7,3.0,7.0,10.0,4.0,6.0,9.0,2018-04-14,2019-03-01,10
14475,201903,PL013000,7,7.0,9.0,9.0,6.0,7.0,7.0,2018-05-15,2019-03-01,9
14477,201903,PL018417,7,8.0,8.0,6.0,7.0,8.0,8.0,2018-08-05,2019-03-01,6
14482,201903,PL028675,7,6.0,4.0,8.0,7.0,8.0,9.0,2018-08-12,2019-03-01,6
14483,201903,PL031436,5,1.0,2.0,4.0,1.0,4.0,5.0,2018-06-09,2019-03-01,8
14506,201903,PL127975,6,9.0,10.0,7.0,7.0,7.0,9.0,2018-09-14,2019-03-01,5
14515,201903,PL148706,8,10.0,4.0,7.0,6.0,8.0,8.0,2018-05-10,2019-03-01,9
14526,201903,PL191946,7,7.0,9.0,8.0,8.0,8.0,9.0,2018-09-05,2019-03-01,5
14537,201903,PL227814,6,6.0,3.0,8.0,7.0,7.0,9.0,2018-04-05,2019-03-01,10
14539,201903,PL237753,9,5.0,9.0,8.0,9.0,9.0,6.0,2018-08-12,2019-03-01,6
14546,201903,PL255598,9,10.0,11.0,8.0,9.0,5.0,7.0,2018-09-08,2019-03-01,5
14553,201903,PL279584,7,10.0,4.0,9.0,6.0,9.0,5.0,2018-07-01,2019-03-01,8
14555,201903,PL288896,6,8.0,8.0,8.0,12.0,7.0,7.0,2018-08-11,2019-03-01,6
14558,201903,PL301649,8,7.0,6.0,8.0,6.0,9.0,11.0,2018-09-07,2019-03-01,5
14560,201903,PL302535,8,6.0,6.0,8.0,6.0,9.0,8.0,2018-04-06,2019-03-01,10
14562,201903,PL305915,7,7.0,7.0,11.0,8.0,12.0,9.0,2018-08-03,2019-03-01,6
14564,201903,PL311399,2,4.0,2.0,3.0,2.0,8.0,6.0,2018-06-02,2019-03-01,8
14569,201903,PL333517,10,6.0,8.0,7.0,7.0,6.0,7.0,2018-05-03,2019-03-01,9
14570,201903,PL337214,5,4.0,7.0,3.0,2.0,2.0,6.0,2018-07-15,2019-03-01,7
14575,201903,PL350979,7,9.0,8.0,7.0,10.0,6.0,8.0,2018-08-12,2019-03-01,6
14586,201903,PL390331,7,6.0,8.0,8.0,8.0,11.0,8.0,2018-08-13,2019-03-01,6
14589,201903,PL397039,8,4.0,6.0,10.0,8.0,7.0,9.0,2018-09-07,2019-03-01,5
14597,201903,PL417753,8,8.0,6.0,5.0,10.0,4.0,9.0,2018-07-05,2019-03-01,7
14599,201903,PL432893,11,8.0,8.0,6.0,8.0,6.0,7.0,2018-05-07,2019-03-01,9
14636,201903,PL560620,6,7.0,8.0,4.0,9.0,9.0,6.0,2018-05-11,2019-03-01,9
14638,201903,PL563502,9,8.0,8.0,6.0,8.0,8.0,8.0,2018-07-01,2019-03-01,8
14647,201903,PL586396,7,7.0,8.0,9.0,8.0,9.0,10.0,2018-07-12,2019-03-01,7
14653,201903,PL613503,8,8.0,11.0,8.0,11.0,7.0,11.0,2018-09-09,2019-03-01,5
14676,201903,PL678909,8,9.0,6.0,8.0,7.0,6.0,9.0,2018-07-09,2019-03-01,7
14685,201903,PL709804,1,1.0,3.0,1.0,4.0,7.0,5.0,2018-09-09,2019-03-01,5
14699,201903,PL754630,6,9.0,8.0,9.0,9.0,9.0,10.0,2018-06-14,2019-03-01,8
14714,201903,PL806914,4,2.0,2.0,3.0,4.0,3.0,5.0,2018-06-14,2019-03-01,8
14721,201903,PL823122,6,7.0,8.0,8.0,7.0,9.0,10.0,2018-06-03,2019-03-01,8
14725,201903,PL834061,8,10.0,5.0,6.0,6.0,6.0,7.0,2018-06-10,2019-03-01,8
14762,201903,PL930272,7,3.0,4.0,7.0,9.0,8.0,9.0,2018-04-01,2019-03-01,11
14767,201903,PL944541,5,8.0,7.0,8.0,6.0,9.0,7.0,2018-07-15,2019-03-01,7
14770,201903,PL959979,4,8.0,9.0,9.0,6.0,8.0,11.0,2018-05-08,2019-03-01,9
14772,201903,PL964230,6,8.0,8.0,8.0,6.0,8.0,11.0,2018-07-06,2019-03-01,7
14777,201903,PL969360,6,4.0,6.0,6.0,8.0,8.0,6.0,2018-04-11,2019-03-01,10
14796,201903,TS023870,1,5.0,1.0,1.0,2.0,4.0,4.0,2018-05-02,2019-03-01,9
14799,201903,TS034873,3,5.0,5.0,6.0,6.0,7.0,8.0,2018-05-01,2019-03-01,10
14808,201903,TS056568,5,8.0,9.0,7.0,6.0,8.0,7.0,2018-06-12,2019-03-01,8
14811,201903,TS064860,7,9.0,9.0,10.0,6.0,10.0,9.0,2018-08-02,2019-03-01,6
14815,201903,TS070436,6,10.0,7.0,8.0,5.0,8.0,10.0,2018-06-13,2019-03-01,8
14827,201903,TS114225,1,3.0,5.0,4.0,6.0,6.0,8.0,2018-09-01,2019-03-01,6
14829,201903,TS124176,5,10.0,6.0,8.0,8.0,9.0,8.0,2018-06-04,2019-03-01,8
14848,201903,TS173314,5,7.0,9.0,7.0,9.0,7.0,10.0,2018-06-10,2019-03-01,8
14849,201903,TS174464,6,7.0,5.0,9.0,6.0,7.0,8.0,2018-04-11,2019-03-01,10
14861,201903,TS203709,10,9.0,7.0,9.0,7.0,6.0,9.0,2018-09-02,2019-03-01,5
14864,201903,TS208637,8,8.0,9.0,9.0,5.0,8.0,9.0,2018-07-01,2019-03-01,8
14868,201903,TS219429,10,8.0,9.0,8.0,8.0,8.0,7.0,2018-06-01,2019-03-01,9
14884,201903,TS260976,9,8.0,7.0,10.0,8.0,7.0,9.0,2018-08-08,2019-03-01,6
14896,201903,TS310889,6,8.0,8.0,5.0,7.0,7.0,8.0,2018-05-03,2019-03-01,9
14909,201903,TS342811,9,7.0,8.0,7.0,7.0,9.0,10.0,2018-06-02,2019-03-01,8
14917,201903,TS357747,7,7.0,7.0,8.0,10.0,9.0,7.0,2018-05-13,2019-03-01,9
14924,201903,TS369884,7,7.0,7.0,8.0,10.0,10.0,9.0,2018-07-05,2019-03-01,7
14932,201903,TS407799,6,7.0,8.0,7.0,8.0,9.0,8.0,2018-08-04,2019-03-01,6
14940,201903,TS419694,8,8.0,11.0,7.0,8.0,8.0,8.0,2018-07-15,2019-03-01,7
14947,201903,TS447283,7,7.0,6.0,9.0,10.0,6.0,8.0,2018-06-07,2019-03-01,8
14948,201903,TS448652,7,8.0,5.0,6.0,7.0,8.0,8.0,2018-08-06,2019-03-01,6
14949,201903,TS456293,8,8.0,10.0,7.0,6.0,10.0,9.0,2018-08-01,2019-03-01,7
14950,201903,TS457036,7,9.0,8.0,8.0,4.0,10.0,6.0,2018-07-14,2019-03-01,7
14952,201903,TS466629,7,11.0,7.0,7.0,10.0,9.0,11.0,2018-06-12,2019-03-01,8
14963,201903,TS512288,3,3.0,3.0,2.0,2.0,6.0,7.0,2018-08-11,2019-03-01,6
14978,201903,TS569032,7,7.0,8.0,11.0,7.0,9.0,8.0,2018-07-07,2019-03-01,7
14979,201903,TS569923,7,9.0,5.0,7.0,6.0,9.0,8.0,2018-08-04,2019-03-01,6
14990,201903,TS602789,7,8.0,10.0,7.0,6.0,10.0,6.0,2018-07-14,2019-03-01,7
14993,201903,TS617231,3,4.0,3.0,2.0,3.0,5.0,5.0,2018-05-09,2019-03-01,9
15005,201903,TS667330,9,9.0,3.0,8.0,9.0,7.0,8.0,2018-07-11,2019-03-01,7
15025,201903,TS736914,7,4.0,7.0,10.0,7.0,7.0,8.0,2018-05-12,2019-03-01,9
15026,201903,TS743507,8,9.0,7.0,9.0,5.0,8.0,10.0,2018-09-09,2019-03-01,5
15029,201903,TS752925,6,10.0,11.0,9.0,8.0,10.0,8.0,2018-06-06,2019-03-01,8
15031,201903,TS763203,3,5.0,6.0,9.0,7.0,7.0,9.0,2018-04-13,2019-03-01,10
15032,201903,TS772424,5,7.0,9.0,8.0,9.0,8.0,10.0,2018-09-01,2019-03-01,6
15036,201903,TS795349,10,7.0,7.0,6.0,10.0,8.0,8.0,2018-07-05,2019-03-01,7
15038,201903,TS798292,9,8.0,7.0,8.0,9.0,8.0,7.0,2018-09-15,2019-03-01,5
15057,201903,TS855951,8,10.0,5.0,6.0,8.0,7.0,6.0,2018-07-09,2019-03-01,7
15073,201903,TS910887,5,8.0,8.0,6.0,7.0,6.0,7.0,2018-06-07,2019-03-01,8
15075,201903,TS917520,5,6.0,7.0,10.0,6.0,5.0,7.0,2018-05-13,2019-03-01,9
15076,201903,TS917884,10,9.0,10.0,10.0,12.0,8.0,8.0,2018-07-10,2019-03-01,7
15077,201903,TS921837,2,2.0,3.0,4.0,2.0,6.0,5.0,2018-06-04,2019-03-01,8
15082,201903,TS935488,6,8.0,7.0,8.0,10.0,8.0,9.0,2018-08-04,2019-03-01,6
15088,201903,TS945403,10,9.0,6.0,7.0,10.0,8.0,10.0,2018-09-10,2019-03-01,5
15090,201903,TS949361,9,8.0,5.0,5.0,8.0,7.0,11.0,2018-06-13,2019-03-01,8
15097,201903,TS964483,7,8.0,5.0,6.0,9.0,8.0,8.0,2018-06-01,2019-03-01,9
15103,201903,TS977703,7,8.0,6.0,7.0,5.0,8.0,8.0,2018-04-15,2019-03-01,10
15104,201903,TS978415,7,10.0,7.0,6.0,10.0,8.0,6.0,2018-07-06,2019-03-01,7
15106,201903,TS985617,10,10.0,10.0,9.0,8.0,8.0,9.0,2018-09-12,2019-03-01,5
15109,201903,TS998593,8,7.0,8.0,7.0,9.0,9.0,9.0,2018-09-01,2019-03-01,6
